x,y,STATION_NAME,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,SPEED_MAX_GUST,MAX_REL_HUMIDITY,LOCAL_DATE
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,3,,98,2013-09-25 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,3.8,,100,2013-09-26 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,2.5,,100,2013-09-27 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,3.8,,95,2013-09-28 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,3.2,,98,2013-09-29 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,1.3,,99,2013-09-30 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,2.2,,98,2013-10-01 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,1.7,,99,2013-10-02 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,5.3,,81,2013-10-03 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,1.6,,98,2013-10-04 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.7,,100,2013-10-05 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-1.5,,98,2013-10-06 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-0.5,,97,2013-10-07 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-0.7,,97,2013-10-08 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,3.9,,99,2013-10-09 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.2,,100,2013-10-10 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.8,,97,2013-10-11 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-0.3,,100,2013-10-12 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,5.8,,71,2013-10-13 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,2.8,,85,2013-10-14 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-0.3,,91,2013-10-15 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,2,,96,2013-10-16 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,1.8,,98,2013-10-17 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,4.1,,97,2013-10-18 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,8.7,,74,2013-10-19 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,1.3,,86,2013-10-20 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-3.2,,92,2013-10-21 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-5.4,,91,2013-10-22 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-5.1,,,2013-10-23 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-6.6,,,2013-10-24 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,,,,2013-10-25 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-5.3,,100,2013-10-26 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-2.2,,98,2013-10-27 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,8.6,,67,2013-10-28 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,2.7,,80,2013-10-29 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.9,,89,2013-10-30 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-0.9,,94,2013-10-31 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-0.9,,92,2013-11-01 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-5.9,,97,2013-11-02 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-8,,92,2013-11-03 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-8,,92,2013-11-04 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-7,,93,2013-11-05 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-8.6,,94,2013-11-06 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-10.8,,91,2013-11-07 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-13.2,,89,2013-11-08 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-12.4,,91,2013-11-09 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-7.4,,90,2013-11-10 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-4.4,,92,2013-11-11 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-13.3,,93,2013-11-12 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-13.7,,88,2013-11-13 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-3.5,,99,2013-11-14 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-14,,97,2013-11-15 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-18.2,,89,2013-11-16 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-18.4,,86,2013-11-17 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-25.4,,79,2013-11-18 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-29.6,,77,2013-11-19 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-33.1,,79,2013-11-20 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-29.1,,79,2013-11-21 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-6.7,,94,2013-11-22 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-9.2,,93,2013-11-23 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-18.5,,86,2013-11-24 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-17.1,,91,2013-11-25 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-14.2,,95,2013-11-26 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-11.2,,95,2013-11-27 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-17.5,,92,2013-11-28 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-26,,86,2013-11-29 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-28.2,,81,2013-11-30 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-27.4,,82,2013-12-01 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-27.5,,82,2013-12-02 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-23.5,,87,2013-12-03 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-19.4,,89,2013-12-04 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-23.5,,87,2013-12-05 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-16.4,,90,2013-12-06 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-10.8,,95,2013-12-07 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-14.2,,95,2013-12-08 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-18.2,,91,2013-12-09 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-17.1,,,2013-12-10 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-13.3,,,2013-12-11 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-23.3,,,2013-12-12 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-28.5,,,2013-12-13 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-23.2,,,2013-12-14 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-21.2,,,2013-12-15 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-25.5,,,2013-12-16 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-31.5,,,2013-12-17 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-32.1,,,2013-12-18 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-22.2,,,2013-12-19 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-27.3,,,2013-12-20 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-21.4,,,2013-12-21 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-16.1,,,2013-12-22 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-21.8,,,2013-12-23 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-30.7,,,2013-12-24 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-28.6,,,2013-12-25 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-29.6,,,2013-12-26 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-30,,,2013-12-27 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-27.7,,,2013-12-28 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-25.9,,,2013-12-29 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-24.7,,,2013-12-30 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-22.5,,,2013-12-31 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-13.6,,,2014-01-01 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-20.2,,,2014-01-02 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-23.2,,,2014-01-03 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-17,,,2014-01-04 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-6.2,,,2014-01-05 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-9.8,,,2014-01-06 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-15.7,,,2014-01-07 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-18.2,,,2014-01-08 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-17.3,,,2014-01-09 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-20.3,,,2014-01-10 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-20.4,,,2014-01-11 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-26,,,2014-01-12 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-20.1,,,2014-01-13 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-5.1,,,2014-01-14 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-3.5,,,2014-01-15 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.4,,,2014-01-16 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.5,,,2014-01-17 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-2.3,,,2014-01-18 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-7.6,,,2014-01-19 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-12.5,,,2014-01-20 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-1.1,,,2014-01-21 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,3.8,,,2014-01-22 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,5.8,,,2014-01-23 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,7,,,2014-01-24 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-2.9,,,2014-01-25 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-3.6,,,2014-01-26 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-7.9,,,2014-01-27 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-10.4,,,2014-01-28 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-5.3,,,2014-01-29 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-10.9,,,2014-01-30 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-10.5,,,2014-01-31 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-9.5,,,2014-02-01 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-12.4,,,2014-02-02 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-16.2,,,2014-02-03 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-20.1,,,2014-02-04 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-19.2,,,2014-02-05 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-19.4,,,2014-02-06 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-15.5,,,2014-02-07 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-19.6,,,2014-02-08 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-23.9,,,2014-02-09 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-30,,,2014-02-10 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-31.7,,,2014-02-11 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-34.2,,,2014-02-12 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-27.3,,,2014-02-13 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-28.8,,,2014-02-14 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-11.4,,,2014-02-15 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-9.3,,,2014-02-16 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-14.3,,,2014-02-17 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-20.5,,,2014-02-18 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-22.1,,,2014-02-19 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-24.4,,,2014-02-20 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-25.8,,,2014-02-21 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-24.3,,,2014-02-22 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-20,,,2014-02-23 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-18.2,,,2014-02-24 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-17,,,2014-02-25 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-17.5,,,2014-02-26 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-16.3,,,2014-02-27 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-14.8,,,2014-02-28 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-16.2,,,2014-03-01 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-18.7,,,2014-03-02 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-21.8,,,2014-03-03 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-20.7,,,2014-03-04 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-19.8,,,2014-03-05 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-19.5,,,2014-03-06 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-20.5,,,2014-03-07 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-17.4,,,2014-03-08 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-16.5,,,2014-03-09 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-13.2,,,2014-03-10 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0,,,2014-03-11 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-0.9,,,2014-03-12 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-4.7,,,2014-03-13 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.2,,,2014-03-14 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-3.2,,,2014-03-15 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-10.6,,,2014-03-16 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-9.8,,,2014-03-17 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-8.7,,,2014-03-18 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-5.4,,,2014-03-19 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-9.5,,,2014-03-20 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-9.4,,,2014-03-21 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-6.5,,,2014-03-22 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-11.7,,,2014-03-23 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-13.6,,,2014-03-24 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-13.6,,,2014-03-25 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-13.5,,,2014-03-26 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-13.7,,,2014-03-27 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-13.4,,,2014-03-28 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-11.9,,,2014-03-29 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-9.4,,,2014-03-30 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-9.7,,,2014-03-31 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-5.9,,,2014-04-01 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-9,,,2014-04-02 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-8.6,,,2014-04-03 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-8.2,,,2014-04-04 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-5.9,,,2014-04-05 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,1.8,,,2014-04-06 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-1.9,,,2014-04-07 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-0.1,,,2014-04-08 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-6.7,,,2014-04-09 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-8.9,,,2014-04-10 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-8.7,,,2014-04-11 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-5.7,,,2014-04-12 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.2,,,2014-04-13 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.5,,,2014-04-14 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.7,,,2014-04-15 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,-0.3,,,2014-04-16 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.6,,,2014-04-17 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,1.2,,,2014-04-18 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.3,,,2014-04-19 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,1.9,,,2014-04-20 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,1.9,,,2014-04-21 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,1.1,,,2014-04-23 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,2.5,,,2014-04-24 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.6,,,2014-04-25 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,2.6,,,2014-04-26 00:00:00
-139.01666666666668,61.36666666666667,BURWASH AIRPORT AUTO,YT,2100184,0.7,,,2014-04-27 00:00:00
